row_id,issue
495,Missing booking_url
495,last_review_date missing/unparseable
495,Duplicate domain
496,Missing booking_url
496,last_review_date missing/unparseable
497,Missing booking_url
497,last_review_date missing/unparseable
498,Missing booking_url
498,last_review_date missing/unparseable
499,Missing booking_url
499,last_review_date missing/unparseable
500,Missing booking_url
500,last_review_date missing/unparseable
501,Missing booking_url
501,last_review_date missing/unparseable
502,Missing booking_url
502,last_review_date missing/unparseable
503,Missing booking_url
503,last_review_date missing/unparseable
504,Missing booking_url
504,last_review_date missing/unparseable
505,Missing booking_url
505,last_review_date missing/unparseable
506,Missing booking_url
506,last_review_date missing/unparseable
507,Missing booking_url
507,last_review_date missing/unparseable
508,Missing booking_url
508,last_review_date missing/unparseable
508,Duplicate email
508,Duplicate domain
509,Missing booking_url
509,last_review_date missing/unparseable
510,Missing booking_url
510,last_review_date missing/unparseable
511,Missing booking_url
511,last_review_date missing/unparseable
512,Missing booking_url
512,last_review_date missing/unparseable
513,Missing booking_url
513,last_review_date missing/unparseable
514,Missing booking_url
514,last_review_date missing/unparseable
515,Missing booking_url
515,last_review_date missing/unparseable
515,Duplicate email
515,Duplicate domain
515,Duplicate phone
516,Missing booking_url
516,last_review_date missing/unparseable
517,Missing booking_url
517,last_review_date missing/unparseable
517,Duplicate email
518,Missing booking_url
518,last_review_date missing/unparseable
519,Missing booking_url
519,last_review_date missing/unparseable
519,Duplicate email
520,Missing booking_url
520,last_review_date missing/unparseable
521,Website missing
521,Missing booking_url
521,last_review_date missing/unparseable
522,Missing booking_url
522,last_review_date missing/unparseable
523,Missing booking_url
523,last_review_date missing/unparseable
524,Missing booking_url
524,last_review_date missing/unparseable
525,Missing booking_url
525,last_review_date missing/unparseable
526,Missing booking_url
526,last_review_date missing/unparseable
527,Missing booking_url
527,last_review_date missing/unparseable
528,Missing booking_url
528,last_review_date missing/unparseable
529,Missing booking_url
529,last_review_date missing/unparseable
530,Missing booking_url
530,last_review_date missing/unparseable
530,Duplicate email
531,Missing booking_url
531,last_review_date missing/unparseable
532,Missing booking_url
532,last_review_date missing/unparseable
532,Duplicate email
532,Duplicate domain
532,Duplicate phone
533,Missing booking_url
533,last_review_date missing/unparseable
534,Missing booking_url
534,last_review_date missing/unparseable
535,Missing booking_url
535,last_review_date missing/unparseable
536,Missing booking_url
536,last_review_date missing/unparseable
537,Missing booking_url
537,last_review_date missing/unparseable
538,Website missing
538,Missing booking_url
538,last_review_date missing/unparseable
539,Missing city
539,Missing booking_url
539,last_review_date missing/unparseable
540,Missing booking_url
540,last_review_date missing/unparseable
541,Missing booking_url
541,last_review_date missing/unparseable
542,Missing booking_url
542,last_review_date missing/unparseable
542,Duplicate domain
542,Duplicate phone
543,Missing booking_url
543,last_review_date missing/unparseable
544,Missing booking_url
544,last_review_date missing/unparseable
545,Missing booking_url
545,last_review_date missing/unparseable
545,Duplicate email
546,Missing booking_url
546,last_review_date missing/unparseable
546,Duplicate email
547,Missing booking_url
547,last_review_date missing/unparseable
547,Duplicate email
548,Missing booking_url
548,last_review_date missing/unparseable
549,Missing booking_url
549,last_review_date missing/unparseable
550,Missing booking_url
550,last_review_date missing/unparseable
550,Duplicate email
551,Missing booking_url
551,last_review_date missing/unparseable
552,Missing booking_url
552,last_review_date missing/unparseable
553,Missing booking_url
553,last_review_date missing/unparseable
554,Missing booking_url
554,last_review_date missing/unparseable
555,Missing booking_url
555,last_review_date missing/unparseable
556,Missing booking_url
556,last_review_date missing/unparseable
557,Missing booking_url
557,last_review_date missing/unparseable
558,Missing booking_url
558,last_review_date missing/unparseable
559,Missing booking_url
559,last_review_date missing/unparseable
560,Missing booking_url
560,last_review_date missing/unparseable
561,Missing booking_url
561,last_review_date missing/unparseable
562,Missing booking_url
562,last_review_date missing/unparseable
563,Missing booking_url
563,last_review_date missing/unparseable
563,Duplicate email
564,Missing booking_url
564,last_review_date missing/unparseable
565,Missing booking_url
565,last_review_date missing/unparseable
566,Missing booking_url
566,last_review_date missing/unparseable
567,Missing booking_url
567,last_review_date missing/unparseable
568,Missing booking_url
568,last_review_date missing/unparseable
568,Duplicate domain
569,Missing booking_url
569,last_review_date missing/unparseable
570,Missing booking_url
570,last_review_date missing/unparseable
571,Missing booking_url
571,last_review_date missing/unparseable
571,Duplicate domain
572,Website missing
572,Missing booking_url
572,last_review_date missing/unparseable
573,Missing booking_url
573,last_review_date missing/unparseable
574,Missing booking_url
574,last_review_date missing/unparseable
575,Missing booking_url
575,last_review_date missing/unparseable
576,Missing booking_url
576,last_review_date missing/unparseable
577,Missing booking_url
577,last_review_date missing/unparseable
578,Missing booking_url
578,last_review_date missing/unparseable
579,Missing booking_url
579,last_review_date missing/unparseable
580,Missing booking_url
580,last_review_date missing/unparseable
581,Missing booking_url
581,last_review_date missing/unparseable
582,Missing booking_url
582,last_review_date missing/unparseable
583,Missing booking_url
583,last_review_date missing/unparseable
583,Duplicate email
583,Duplicate domain
584,Missing booking_url
584,last_review_date missing/unparseable
585,Missing booking_url
585,last_review_date missing/unparseable
586,Missing booking_url
586,last_review_date missing/unparseable
587,Missing booking_url
587,last_review_date missing/unparseable
588,Missing booking_url
588,last_review_date missing/unparseable
589,Missing booking_url
589,last_review_date missing/unparseable
590,Missing booking_url
590,last_review_date missing/unparseable
591,Missing booking_url
591,last_review_date missing/unparseable
591,Duplicate email
591,Duplicate domain
592,Missing booking_url
592,last_review_date missing/unparseable
592,Duplicate email
592,Duplicate domain
593,Missing booking_url
593,last_review_date missing/unparseable
593,Duplicate domain
594,Missing city
594,Missing booking_url
594,last_review_date missing/unparseable
595,Missing booking_url
595,last_review_date missing/unparseable
596,Missing booking_url
596,last_review_date missing/unparseable
597,Missing booking_url
597,last_review_date missing/unparseable
598,Missing booking_url
598,last_review_date missing/unparseable
598,Duplicate email
599,Missing booking_url
599,last_review_date missing/unparseable
600,Website missing
600,Missing booking_url
600,last_review_date missing/unparseable
600,Duplicate email
601,Missing booking_url
601,last_review_date missing/unparseable
602,Missing booking_url
602,last_review_date missing/unparseable
603,Missing booking_url
603,last_review_date missing/unparseable
604,Missing booking_url
604,last_review_date missing/unparseable
605,Missing booking_url
605,last_review_date missing/unparseable
606,Missing booking_url
606,last_review_date missing/unparseable
607,Missing booking_url
607,last_review_date missing/unparseable
608,Missing booking_url
608,last_review_date missing/unparseable
609,Missing booking_url
609,last_review_date missing/unparseable
610,Missing booking_url
610,last_review_date missing/unparseable
610,Duplicate domain
611,Missing booking_url
611,last_review_date missing/unparseable
612,Website missing
612,Missing booking_url
612,last_review_date missing/unparseable
613,Missing booking_url
613,last_review_date missing/unparseable
613,Duplicate email
613,Duplicate domain
614,Missing booking_url
614,last_review_date missing/unparseable
615,Missing booking_url
615,last_review_date missing/unparseable
616,Missing booking_url
616,last_review_date missing/unparseable
617,Missing booking_url
617,last_review_date missing/unparseable
618,Missing booking_url
618,last_review_date missing/unparseable
619,Missing booking_url
619,last_review_date missing/unparseable
619,Duplicate domain
620,Missing booking_url
620,last_review_date missing/unparseable
621,Missing booking_url
621,last_review_date missing/unparseable
622,Missing booking_url
622,last_review_date missing/unparseable
622,Duplicate email
623,Missing booking_url
623,last_review_date missing/unparseable
624,Missing booking_url
624,last_review_date missing/unparseable
625,Missing booking_url
625,last_review_date missing/unparseable
626,Missing booking_url
626,last_review_date missing/unparseable
